segment_id,window_start_idx,window_mode,dominant_channel,max_spike_ratio,spike_channels,fault_hint,window_max_val,active_pres_ceiling,active_pmpPV_ceiling
A_Day2_seg3,6010,startup,X_ACR_Mot.PV_norm,1.9098,X_ACR_Mot.PV_norm=1.910(1.9x),mechanical_transient,1.9101,3.0,3.1997
A_Day2_seg3,6020,startup,X_ACR_Mot.PV_norm,1.9098,X_ACR_Mot.PV_norm=1.910(1.9x),mechanical_transient,1.9101,3.0,3.1997
A_Day2_seg3,6180,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6190,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6200,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6210,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6220,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6230,startup,X_ACR_Pmp.PV_norm,2.3424,X_ACR_Pmp.PV_norm=2.342(2.3x),mechanical_transient,2.3422,3.0,3.1997
A_Day2_seg3,6240,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6250,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6260,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6270,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6280,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6290,startup,X_ACR_Mot.PV_norm,2.0359,X_ACR_Mot.PV_norm=2.036(2.0x),mechanical_transient,2.0362,3.0,3.1997
A_Day2_seg3,6680,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6690,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6700,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6710,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6720,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6730,startup,X_ACR_Mot.PV_norm,2.1637,X_ACR_Mot.PV_norm=2.164(2.2x),mechanical_transient,2.164,3.0,3.1997
A_Day2_seg3,6950,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,6960,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,6970,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,6980,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,6990,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,7000,startup,X_ACR_Mot.PV_norm,2.1316,X_ACR_Mot.PV_norm=2.132(2.1x),mechanical_transient,2.1319,3.0,3.1997
A_Day2_seg3,7340,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7350,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7360,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7370,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7380,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7390,startup,X_ACR_Mot.PV_norm,2.0594,X_ACR_Mot.PV_norm=2.060(2.1x),mechanical_transient,2.0597,3.0,3.1997
A_Day2_seg3,7570,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7580,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7590,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7600,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7610,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7620,startup,X_ACR_Mot.PV_norm,2.0606,X_ACR_Mot.PV_norm=2.061(2.1x),mechanical_transient,2.0609,3.0,3.1997
A_Day2_seg3,7830,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.963,3.0,3.1997
A_Day2_seg3,7840,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.963,3.0,3.1997
A_Day2_seg3,7850,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.9601,3.0,3.1997
A_Day2_seg3,7860,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.9601,3.0,3.1997
A_Day2_seg3,7870,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.9601,3.0,3.1997
A_Day2_seg3,7880,startup,X_ACR_Mot.PV_norm,1.9598,X_ACR_Mot.PV_norm=1.960(2.0x),mechanical_transient,1.9601,3.0,3.1997
A_Day2_seg3,8180,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8190,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8200,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8210,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8220,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8230,startup,X_ACR_Mot.PV_norm,2.1112,X_ACR_Mot.PV_norm=2.112(2.1x),mechanical_transient,2.1115,3.0,3.1997
A_Day2_seg3,8640,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8650,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8660,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8670,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8680,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8690,startup,X_ACR_Pmp.PV_norm,2.6691,X_ACR_Pmp.PV_norm=2.669(2.7x),mechanical_transient,2.6688,3.0,3.1997
A_Day2_seg3,8990,startup,X_ACR_Mot.PV_norm,1.9089,X_ACR_Mot.PV_norm=1.909(1.9x),mechanical_transient,1.9921,3.0,3.1997
A_Day2_seg3,9000,startup,X_ACR_Mot.PV_norm,1.9089,X_ACR_Mot.PV_norm=1.909(1.9x),mechanical_transient,1.9921,3.0,3.1997
A_Day2_seg3,9010,startup,X_ACR_Mot.PV_norm,1.9089,X_ACR_Mot.PV_norm=1.909(1.9x),mechanical_transient,1.9091,3.0,3.1997
A_Day2_seg3,9020,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9030,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9040,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9050,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9060,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9070,startup,X_ACR_Mot.PV_norm,1.9505,X_ACR_Mot.PV_norm=1.951(2.0x),mechanical_transient,1.9508,3.0,3.1997
A_Day2_seg3,9350,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9360,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9370,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9380,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9390,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9400,startup,X_ACR_Pmp.PV_norm,2.2447,X_ACR_Pmp.PV_norm=2.244(2.2x),mechanical_transient,2.2445,3.0,3.1997
A_Day2_seg3,9850,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,9860,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,9870,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,9880,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,9890,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,9900,startup,X_ACR_Mot.PV_norm,2.2964,X_ACR_Mot.PV_norm=2.297(2.3x),mechanical_transient,2.2967,3.0,3.1997
A_Day2_seg3,10260,startup,X_ACR_Pmp.PV_norm,2.3078,X_ACR_Pmp.PV_norm=2.308(2.3x),mechanical_transient,2.3076,3.0,3.1997
A_Day2_seg3,10270,startup,X_ACR_Pmp.PV_norm,2.3078,X_ACR_Pmp.PV_norm=2.308(2.3x),mechanical_transient,2.3076,3.0,3.1997
A_Day2_seg3,10280,startup,X_ACR_Pmp.PV_norm,2.3078,X_ACR_Pmp.PV_norm=2.308(2.3x),mechanical_transient,2.3076,3.0,3.1997
A_Day2_seg3,10290,startup,X_ACR_Pmp.PV_norm,2.3078,X_ACR_Pmp.PV_norm=2.308(2.3x),mechanical_transient,2.3076,3.0,3.1997
A_Day2_seg3,10300,startup,X_ACR_Pmp.PV_norm,2.3078,X_ACR_Pmp.PV_norm=2.308(2.3x),mechanical_transient,2.3076,3.0,3.1997
A_Day2_seg3,10550,startup,X_ACR_Pmp.PV_norm,2.2584,X_ACR_Pmp.PV_norm=2.258(2.3x),mechanical_transient,2.2582,3.0,3.1997
A_Day2_seg3,10560,startup,X_ACR_Pmp.PV_norm,2.2584,X_ACR_Pmp.PV_norm=2.258(2.3x),mechanical_transient,2.2582,3.0,3.1997
A_Day2_seg3,10570,startup,X_ACR_Pmp.PV_norm,2.2584,X_ACR_Pmp.PV_norm=2.258(2.3x),mechanical_transient,2.2582,3.0,3.1997
A_Day2_seg3,10580,startup,X_ACR_Pmp.PV_norm,2.2584,X_ACR_Pmp.PV_norm=2.258(2.3x),mechanical_transient,2.2582,3.0,3.1997
A_Day2_seg3,10590,startup,X_ACR_Pmp.PV_norm,2.2584,X_ACR_Pmp.PV_norm=2.258(2.3x),mechanical_transient,2.2582,3.0,3.1997
A_Day2_seg3,10880,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10890,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Mot.PV_norm=1.879(1.9x) | X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10900,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Mot.PV_norm=1.879(1.9x) | X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10910,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Mot.PV_norm=1.879(1.9x) | X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10920,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Mot.PV_norm=1.879(1.9x) | X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10930,startup,X_ACR_Pmp.PV_norm,2.4778,X_ACR_Mot.PV_norm=1.879(1.9x) | X_ACR_Pmp.PV_norm=2.478(2.5x),mechanical_transient,2.4776,3.0,3.1997
A_Day2_seg3,10940,startup,X_ACR_Mot.PV_norm,1.8786,X_ACR_Mot.PV_norm=1.879(1.9x),mechanical_transient,1.8789,3.0,3.1997
A_Day2_seg3,11380,startup,X_ACR_Mot.PV_norm,2.1059,X_ACR_Mot.PV_norm=2.106(2.1x),mechanical_transient,2.1062,3.0,3.1997
A_Day2_seg3,11390,startup,X_ACR_Mot.PV_norm,2.1059,X_ACR_Mot.PV_norm=2.106(2.1x),mechanical_transient,2.1062,3.0,3.1997
A_Day2_seg3,11400,startup,X_ACR_Mot.PV_norm,2.1059,X_ACR_Mot.PV_norm=2.106(2.1x),mechanical_transient,2.1062,3.0,3.1997
A_Day2_seg3,11410,startup,X_ACR_Mot.PV_norm,2.1059,X_ACR_Mot.PV_norm=2.106(2.1x),mechanical_transient,2.1062,3.0,3.1997
A_Day2_seg3,11420,startup,X_ACR_Mot.PV_norm,2.1059,X_ACR_Mot.PV_norm=2.106(2.1x),mechanical_transient,2.1062,3.0,3.1997
A_Day2_seg3,11900,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11910,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11920,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11930,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11940,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11950,startup,X_ACR_Mot.PV_norm,2.2014,X_ACR_Mot.PV_norm=2.202(2.2x),mechanical_transient,2.2017,3.0,3.1997
A_Day2_seg3,11970,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,11980,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,11990,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,12000,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,12010,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,12020,startup,X_ACR_Mot.PV_norm,2.0198,X_ACR_Mot.PV_norm=2.020(2.0x),mechanical_transient,2.02,3.0,3.1997
A_Day2_seg3,12030,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day2_seg3,12040,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day2_seg3,12050,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day2_seg3,12060,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day2_seg3,12070,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day2_seg3,12080,startup,X_ACR_Pmp.PV_norm,2.6031,X_ACR_Pmp.PV_norm=2.603(2.6x),mechanical_transient,2.6028,3.0,3.1997
A_Day3_seg1,1410,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1420,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1430,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1440,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1450,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1460,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1470,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1480,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1490,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1500,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1510,cooldown,X_Pres.SV_norm,5.1096,X_Pres.SV_norm=5.110(5.1x),pressure_transient,5.1096,3.0,2.6015
A_Day3_seg1,1520,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1530,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1540,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1550,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1560,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1570,cooldown,X_Pres.SV_norm,4.9836,X_Pres.SV_norm=4.984(5.0x),pressure_transient,4.9836,3.0,2.6015
A_Day3_seg1,1580,cooldown,X_Pres.SV_norm,4.9685,X_Pres.SV_norm=4.969(5.0x),pressure_transient,4.9685,3.0,2.6015
A_Day3_seg1,1590,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1600,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1610,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1620,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1630,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1640,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1650,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1660,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1670,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1680,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg1,1690,cooldown,X_Pres.SV_norm,5.0407,X_Pres.SV_norm=5.041(5.0x),pressure_transient,5.0407,3.0,2.6015
A_Day3_seg3,7760,steady_state,X_Pres.SV_norm,60.6515,X_Pres.SV_norm=60.651(60.7x),pressure_spike_high_load,60.6515,5.6,2.5997
A_Day3_seg3,7770,steady_state,X_Pres.SV_norm,60.6515,X_Pres.SV_norm=60.651(60.7x),pressure_spike_high_load,60.6515,5.6,2.5997
A_Day3_seg3,7780,startup,X_Pres.SV_norm,60.6515,X_Pres.SV_norm=60.651(60.7x),pressure_transient,60.6515,3.0,3.1997
A_Day3_seg3,7790,startup,X_Pres.SV_norm,60.6515,X_Pres.SV_norm=60.651(60.7x),pressure_transient,60.6515,3.0,3.1997
A_Day3_seg3,7800,startup,X_Pres.SV_norm,60.6515,X_Pres.SV_norm=60.651(60.7x),pressure_transient,60.6515,3.0,3.1997
A_Day3_seg3,7870,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7880,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7890,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7900,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7910,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7920,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7930,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7940,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7950,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7960,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,7970,startup,X_ACR_Mot.SV_norm,8.8209,X_ACR_Mot.SV_norm=8.821(8.8x),bearing_impact,8.8209,3.0,3.1997
A_Day3_seg3,8890,startup,X_ACR_Mot.PV_norm,2.4857,X_ACR_Mot.PV_norm=2.486(2.5x),mechanical_transient,2.4861,3.0,3.1997
A_Day3_seg3,8900,startup,X_ACR_Mot.PV_norm,2.4857,X_ACR_Mot.PV_norm=2.486(2.5x),mechanical_transient,2.4861,3.0,3.1997
A_Day3_seg3,8910,startup,X_ACR_Mot.PV_norm,2.4857,X_ACR_Mot.PV_norm=2.486(2.5x),mechanical_transient,2.4861,3.0,3.1997
A_Day3_seg3,8920,startup,X_ACR_Mot.PV_norm,2.4857,X_ACR_Mot.PV_norm=2.486(2.5x),mechanical_transient,2.4861,3.0,3.1997
